Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Badiashile Benoît,DC,3,-3,,3,15.09,9.43,3,3,3,3,6,6,7,7,0,0,5.17,0,0,0,12,0,0,0.86,0,0,1,0,0,0.92,0,0,994,0,0,82.83,,994,6,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,6,0,0,0,4.5,0,0,4.5,5,6,0,5,5,5.5,6,6.5,0,0,0,0,3.5,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Chalobah Trevoh,DC,3,-3,,,,,8,8,,,,,8,8,0,0,4.88,0,0,0,17,0,0,0.55,0,0,0,0,0,0.59,0,0,894,0,0,52.59,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,4,3.5,4,5.5,0,5,5,5,0,5,0,0,5.5,5.5,0,0,5,5,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.00,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Gilchrist Alfie,DC,1,0,,1,3.77,3.77,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Palmer Cole,MO,10,3,,15,64.15,47.17,15,16,15,16,12,12,10,10,5.67,5.81,5.5,493,9,8,16,1.12,1.1,0.88,3,3,3,0.56,0.63,0.44,515,505,774,57.22,63.13,48.38,172,258,6,3.33,8,5,6,6.5,6,5,5.5,4.5,0,0,4.5,5.5,6,0,0,0,0,5.5,5,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,2,3,null,null,2,5,16,9,3,0.8399,415,6,3,34.62,7,null,null,8,7,8,6,null,6,88,13,13,14,null,1,null,7,2,12,175.33,-82.21,-0.22,6.00,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Mudryk Mykhailo,MO,12,2,,15,62.26,30.19,15,16,15,17,12,14,22,27,5.39,5,5.1,474.67,9,1,24,0.74,0,0.66,2,0,2,0.44,0,0.46,341,32,996,37.89,32,41.5,171,498,6,6,5,0,7,5,6,5.5,5,4.5,0,5.5,5,0,5,0,4.5,5,5,5,5.5,5,4,0,6,0,4.5,4.5,5.5,4,5.5,0,0,0,0,0,0,0,0,0,2,,null,1,null,1,6,4,4,0.7323,192,1,6,48.94,6,null,null,8,6,16,14,2,1,63,6,6,4,null,null,null,4,null,15,107,-57.21,-0.82,5.00,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Chukwuemeka Carney,MO,1,-4,,1,16.98,5.66,1,2,1,2,5,6,5,5,5.25,0,5.13,290,2,0,12,01.06,0,0.48,1,0,1,1,0,0.33,126,0,416,63,0,34.67,126,416,6,1,0,0,0,0,0,0,0,0,0,6,4.5,5.5,5.5,0,0,0,0,4.5,0,0,0,4.5,5,5,0,0,0,0,5,5.5,5.5,5,0,0,0,0,0,0,null,,null,null,null,null,1,1,null,0.8774,78,null,1,21.43,2,null,null,1,2,1,1,null,2,14,2,2,2,null,-1,null,-2,null,null,120.75,-73.75,1.1,5.50,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Gallagher Conor,MD,16,3,,18,69.81,16.98,17,21,16,19,16,19,21,21,5.91,5.91,5.41,486.82,11,11,34,1.18,1.18,01.04,0,0,2,1,1,0.68,947,947,2141,86.09,86.09,62.97,,1071,7,1000,7.5,3.5,6,7,6,6,5.5,5,7.5,5,6,5,5,5,7,5,4.5,3,7,5.5,4.5,4.5,7,5,0,5,5,5.5,5,6,5,4.5,5,5,0,0,0,0,2.5,,null,null,3,4,9,8,3,0.9035,786,19,15,55.08,21,null,null,25,36,6,5,7,11,104,17,17,9,null,null,null,5,null,19,226.36,-111.59,-8.19,5.00,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Fernández Enzo,MD,16,2,,21,50.94,20.75,19,22,17,19,19,24,21,30,5.8,5.5,5.45,467.9,10,1,28,01.01,0,0.83,0,0,0,1,1,1,836,58,2387,83.6,58,85.25,,,null,1000,5.5,0,5,7,7,5,5.5,6,7,4,6,5.5,5.5,5,6,4.5,5,5.5,4.5,5,4,5,6.5,4.5,5,5,6,6,0,0,0,0,0,0,0,0,0,0,3,,null,null,null,2,20,9,4,0.8887,848,4,9,46.94,11,null,null,13,21,19,16,6,8,117,14,14,12,null,1,null,7,3,11,213,-129.55,-11.58,5.50,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Caicedo Moisés,MD,14,2,,,15.09,,14,18,14,20,14,16,28,28,5.5,5.67,5.45,487.89,9,6,32,0.97,0.88,1.1,0,0,0,0.89,1,0.88,715,519,2618,79.44,86.5,81.81,,,null,1000,6,5,4.5,7,6,5.5,0,5,6.5,4,0,5,6,6,3.5,5,3,5.5,6,5,6,6,5.5,7,2.5,5,6,5.5,5,7,7,0,6,5,0,0,0,0,2,,null,null,null,null,3,2,1,0.9055,600,7,9,57.33,14,null,null,12,21,1,1,6,7,60,4,4,5,null,null,null,5,null,9,161.67,-102.83,-8.48,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Ugochukwu Lesley,MD,8,1,,,,,8,8,8,8,8,8,8,8,4.93,4.75,05.04,422.14,7,2,26,0.19,0.35,0.55,0,0,0,0.14,0,0.46,142,10,1087,20.29,5,41.81,,,null,1000,5,4.5,0,0,5,5,5,0,5,0,5,5,5,0,5,4.5,5,5,6,4.5,4.5,7,0,0,5,5,0,4.5,5,5,6,5,0,4.5,5,0,0,0,0.5,,null,null,null,null,0,0,null,0.7611,117,null,5,60,2,null,null,2,5,null,null,2,2,20,1,1,2,null,1,null,5,null,3,31.14,-25.64,-2.63,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Madueke Noni,MO,7,0,,12,1.89,1.89,12,12,7,12,8,10,12,12,4.6,0,4.94,459.6,5,0,17,0.22,0,0.7,0,0,1,0.2,0,0.47,117,0,763,23.4,0,44.88,,763,6,1000,0,4.5,4.5,0,4.5,0,0,4.5,0,5,0,6.5,5,4,6,6,4.5,4,0,0,5,0,0,4.5,0,5,5.5,5,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,5,4,3,0.6193,108,null,null,21.43,2,null,null,2,1,7,6,1,2,20,2,2,3,null,-2,null,-3,null,7,42.7,-40.1,-1.96,5.00,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Nkunku Christopher,MO,8,-2,,12,45.28,32.08,11,13,11,12,13,16,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Lavia Roméo,MD,6,-3,,6,1.89,1.89,6,6,6,6,9,9,12,12,0,0,5.11,0,0,0,22,0,0,0.8,0,0,0,0,0,0.95,0,0,1723,0,0,78.32,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,4,5.5,4,6,5,5,6,4.5,4.5,5,5,6,7,6,6,5.5,4,5,4.5,4.5,5,0,4.5,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Jackson Nicolas,A,15,1,,24,66.04,16.98,16,33,20,30,21,26,16,28,5.15,6,5.48,476.8,10,4,23,1.78,2.12,1.69,5,4,15,0.8,0.5,0.7,760,249,1584,76,62.25,68.87,152,106,3.5,3,8.5,4,4.5,7,0,4,4,4,7.5,4,4,6.5,3.5,8,6,8.5,6,7.5,6.5,4.5,5,0,3.5,0,4.5,0,0,0,0,0,0,0,0,0,4.5,0,0,0,2,,null,null,null,1,30,20,7,0.8246,327,2,5,43.16,10,null,null,6,11,1,1,6,9,91,7,7,19,null,-1,null,3,8,32,137.63,-62.92,13.61,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Sterling Raheem,A,18,1,,26,100,49.06,23,29,24,30,19,23,28,34,5.77,5.77,5.46,517.64,11,11,27,1.37,1.37,1.24,3,3,6,0.91,0.91,0.81,901,901,1849,81.91,81.91,68.48,300,308,6,6,7,4.5,5,8,4,5,6,5,8,6,5,7,5,7.5,5.5,4,5,0,4,4,0,0,0,6,4.5,4.5,0,5,0,0,4.5,6,7,0,0,0,0,0,2.5,,null,null,1,2,22,15,14,0.8031,523,3,6,43.2,9,null,null,8,19,30,24,1,10,142,14,14,20,null,null,null,5,4,21,213.01,-115.01,3.21,4.75,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Broja Armando,A,5,4,,7,20.75,15.09,7,7,7,7,5,5,5,5,5.33,0,5,511.67,3,0,4,01.04,0,01.08,1,0,1,0.67,0,0.75,121,0,194,40.33,0,48.5,121,194,6.5,5,0,0,0,5,6.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,,null,null,null,null,4,3,null,0.9111,51,null,null,58.82,1,null,null,null,1,null,null,1,1,13,null,null,2,null,1,null,4,1,3,78.27,-24.13,9.77,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Deivid Washington,A,3,-4,,,1.89,,8,8,10,10,8,8,,,4.5,0,4.5,446,1,0,1,0,0,0,0,0,0,0,0,0,9,0,9,9,0,9,,,null,1000,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,0,1,1,5,null,1,33.33,null,null,null,null,null,null,null,null,1,1,null,null,1,null,-1,null,-2,null,null,15.8,-16.5,-0.8,0,Chelsea,Man. City,dim. 12/11 17:30,21.50537634408602,0.49401,0.46269,0.45537
Johnstone Sam,G,16,3,,16,15.09,5.66,16,16,16,17,16,16,16,16,5.27,5.27,5.38,482.18,11,11,20,1.44,1.44,1.38,0,0,0,1,1,1,990,990,1800,90,90,90,,,null,1000,7,4,3.5,7,6.5,7,4,5,4,4,6,5.5,4.5,5,6,4,3.5,7.5,6.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,null,null,null,null,0,0,null,,null,null,null,,null,16,12,null,null,null,null,null,11,null,null,null,null,13,null,null,-3,null,null,103.59,-55.91,-7.27,7.50,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Henderson Dean,G,7,0,,7,1.89,1.89,7,7,7,9,7,7,9,9,0,0,5.63,0,0,0,4,0,0,0.75,0,0,0,0,0,1,0,0,360,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4.5,0,6,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Matthews Remi,G,3,0,,,,,8,8,8,9,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Whitworth Joe,G,1,0,,1,1.89,1.89,1,1,1,1,1,1,1,1,0,0,4.75,0,0,0,2,0,0,1.77,0,0,0,0,0,1,0,0,180,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Andersen Joachim,DC,16,3,,20,98.11,88.68,19,21,19,21,20,28,17,20,5.82,5.82,5.31,526.27,11,11,31,1.5,1.5,1.17,2,2,2,1,1,1,990,990,2693,90,90,86.87,495,1347,8,8,6,5,3,5.5,8,5.5,5,5,8,5.5,7.5,5.5,4.5,6,4.5,5,3.5,6,5,6,5.5,0,5.5,4,5.5,6,0,0,0,5,3,6,4.5,4.5,0,0,0,0,5,,null,null,1,2,10,7,2,0.7837,788,13,10,68.24,11,null,null,22,27,11,6,65,11,119,11,11,1,null,null,null,-3,1,2,230.3,-143.55,-12.48,6.00,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Schlupp Jeffrey,DL,12,0,,15,58.49,35.85,14,16,15,16,13,14,12,15,5.45,6,5.45,455,10,2,30,0.64,1.41,0.89,1,1,4,1,1,0.97,700,130,2221,70,65,74.03,700,555,6,12,7,5,0,5,5,5,5.5,5.5,5,5.5,6,0,0,0,5,7,5,5,6,8,5,6,5,0,6,5,5,7,5,5,5,6,3.5,4.5,0,0,0,0,4.5,,null,null,null,null,8,5,3,0.7283,277,1,9,52.5,10,null,null,16,10,1,1,7,5,90,9,9,11,null,1,null,1,null,23,110.55,-61.1,-3.09,5.00,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Mitchell Tyrick,DL,13,2,,13,33.96,9.43,13,13,13,13,13,13,13,13,5.23,5.23,05.02,466.64,11,11,33,01.08,01.08,0.88,1,1,1,1,1,1,970,970,2856,88.18,88.18,86.55,970,2856,7,13,7,4.5,3,5.5,6.5,5,4.5,5.5,5,5,6,5,4,6,4.5,4.5,5,4.5,6.5,5,6,3.5,5,5.5,5,5.5,5,4.5,5.5,4,0,0,3.5,5,0,0,0,0,5,,null,null,1,2,3,1,5,0.734,632,8,12,50.85,7,null,null,53,21,22,16,31,11,146,6,6,6,null,null,null,-3,null,14,185.27,-157.73,-16.09,4.50,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Guéhi Marc,DC,14,2,,15,41.51,15.09,14,16,16,17,14,14,14,14,5.2,5.17,5.17,474,10,6,33,0.98,1.21,01.07,0,0,1,1,1,1,899,540,2968,89.9,90,89.94,,2968,7,1000,5.5,4.5,3,6,6,6,0,4.5,5.5,5,6,5,6.5,6.5,5,4.5,4.5,6,6,7,5,3,5.5,5,6,5,5,5.5,5,4.5,2,6.5,0,4.5,0,0,0,0,5,,null,null,null,null,5,1,null,0.8719,649,7,9,61.9,5,null,null,29,20,null,null,47,9,60,2,2,1,null,1,1,-1,null,4,146.2,-121.25,-8.71,6.00,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Clyne Nathaniel,DL,5,2,,,,,5,5,6,6,5,5,7,7,5,5,4.88,483,3,2,17,0,0,0.49,0,0,0,0.33,0,0.76,130,40,1178,43.33,20,69.29,,,null,1000,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,4.5,5,5,5,5,4.5,3.5,6,5,4.5,0,0,0,0,0.5,,null,null,null,null,1,0,null,0.6095,69,null,1,50,1,null,null,5,2,null,null,4,null,16,null,null,null,null,null,null,1,null,1,42,-36.67,-3.83,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Tomkins James,DC,3,-3,,,,,8,8,7,7,8,8,7,7,5,0,4.58,0,1,0,6,0,0,1.24,0,0,1,0,0,0.5,1,0,291,1,0,48.5,,291,6.5,1000,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,3.5,0,0,0,0,6.5,0,0,4.5,0,0,3,0,0,0,0,0,null,,null,null,null,null,0,0,null,1,1,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1,null,1,null,null,null,null,null,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Richards Chris,DC,7,4,,,,,7,7,,,7,7,7,7,4.63,5,4.72,503.75,4,1,9,0.75,0,0.57,0,0,0,0.25,0,0.44,111,4,419,27.75,4,46.56,,,null,1000,5,0,0,5,5,0,3.5,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,5,0,4.5,5.5,0,0,0,4.5,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.5398,47,2,null,55.56,1,null,null,2,3,null,null,8,2,6,null,null,null,null,1,null,1,null,null,35.75,-76,-5.02,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Ward Joel,DL,9,-1,,10,11.32,3.77,10,10,9,9,11,11,10,10,4.6,4.33,4.83,443.7,10,3,27,0.7,01.04,0.82,0,0,1,1,1,0.85,873,250,2138,87.3,83.33,79.19,,2138,6.5,1000,5.5,3.5,4,0,5,4.5,3.5,5,5,5,5,4.5,6.5,6,5,4.5,5.5,5.5,5.5,5,4.5,3.5,5,0,0,0,0,0,5,0,3,6,4.5,5,0,0,0,0,4.5,,null,null,null,null,7,2,3,0.726,526,6,15,50,10,null,null,21,18,12,10,28,11,93,null,null,2,null,null,null,-3,1,5,135.55,-185.75,-18.41,5.50,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Holding Rob,DC,3,-2,,,,,5,5,5,5,5,5,9,9,0,0,4.85,0,0,0,10,0,0,0.88,0,0,1,0,0,0.6,0,0,550,0,0,55,,550,4.5,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4.5,4,5,3,6,6,0,0,0,5,0,0,5,0,0,5,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Ferguson Nathan,DC,1,0,,1,1.89,1.89,1,1,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Eze Eberechi,MO,20,-2,,30,66.04,18.87,28,32,29,32,35,41,32,32,06.06,5.5,5.8,486.88,8,1,32,0.86,0,1.21,1,0,9,0.88,0,0.75,660,32,2200,82.5,32,68.75,660,244,6.5,20,5.5,0,0,0,6.5,5.5,5,7.5,5.5,6,7,5,7,8,5,7,5.5,5.5,8,8,7,5,5,4,5,6.5,5,5,6,5,3.5,7,5.5,4,0,0,0,0,3.5,,null,null,1,2,27,20,5,0.8464,445,2,4,51.28,10,null,null,11,16,18,11,1,5,109,19,19,16,null,2,null,2,1,24,233.19,-111.44,-2.81,5.50,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Doucouré Cheick,MD,13,0,,16,28.3,7.55,15,16,15,16,14,15,15,15,5.5,4.67,5.55,446.2,10,3,32,0.91,01.04,0.94,0,0,0,1,1,1,867,238,2696,86.7,79.33,84.25,,,null,1000,5,5.5,3.5,0,6,5.5,7,6,6,5,5.5,5.5,5.5,6,5.5,7,0,6,7,6,6,4.5,0,3.5,6,4.5,4.5,7,6,5,4.5,7,4.5,5.5,0,0,0,0,3.5,,null,null,null,1,6,4,null,0.8586,515,19,17,55.17,9,null,null,32,34,1,1,9,10,77,8,8,8,null,null,null,-3,null,15,180.4,-111.9,-6.3,6.00,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Lerma Jefferson,MD,10,-4,,,11.32,,15,15,14,14,15,15,22,22,5.36,4.83,5.4,433.71,7,3,29,0.69,0.76,0.88,0,0,3,1,1,1,616,256,2521,88,85.33,86.93,,840,5.5,1000,5.5,5,4,0,0,0,0,5.5,6,5.5,6,4,5.5,5,4.5,7.5,6,4,5.5,5.5,6,5,7,0,5.5,5.5,6.5,6,6,5,4.5,4.5,4,6,0,0,0,0,3,,null,null,null,1,5,3,2,0.7855,351,11,6,56.92,10,null,null,15,15,4,4,16,9,62,7,7,3,null,null,null,-2,null,2,164.64,-113.57,-10.26,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Hughes Will,MD,10,3,,,,,10,10,11,11,,,10,10,5.25,5.25,5.15,486.25,8,8,27,0.93,0.93,0.62,0,0,1,0.88,0.88,0.48,591,591,1262,73.88,73.88,46.74,,1262,6,1000,5.5,5,4,4.5,6.5,6.5,5.5,4.5,0,0,0,6,5,6,5,0,5,5,5.5,5.5,5,4.5,0,5.5,0,0,5.5,4.5,5,4.5,4.5,5,5,5,0,0,0,0,3,,null,null,null,1,3,3,2,0.8883,373,5,8,41.79,10,null,null,22,21,3,3,13,9,61,9,9,15,null,null,null,-3,null,8,149.31,-107.87,-5.29,5.00,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Riedewald Jairo,MD,4,3,,,,,4,4,4,4,4,4,4,4,5,0,5.1,492,2,0,5,0,0,0.22,0,0,0,0.5,0,0.2,87,0,108,43.5,0,21.6,,,null,1000,0,0,0,5,5,0,0,0,0,0,0,5,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.5,,null,null,null,null,0,0,null,0.6643,53,2,1,50,2,null,null,2,1,1,1,null,null,14,null,null,1,null,1,null,1,null,2,43.5,-35.25,-3.05,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Rak-Sakyi Jesurun,MO,6,3,,,,,6,6,6,6,6,6,6,6,5,0,5,475.33,6,0,6,0.55,0,0.55,0,0,0,0,0,0,132,0,132,22,0,22,,,null,1000,0,5,5,6,0,4.5,4.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,5,5,2,0.8083,90,3,1,57.69,1,null,null,3,3,3,3,1,3,23,2,2,3,null,-4,null,-8,null,4,48.58,-29.17,-1.85,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Ahamada Naouirou,MO,8,0,,,,,8,8,8,8,14,15,8,8,5,5,5,492.4,5,2,13,0,0,0,0,0,0,0,0,0,76,40,163,15.2,20,12.54,,,null,1000,5,5,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,5,5,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8179,52,1,2,50,2,null,null,4,4,3,3,null,1,10,null,null,1,null,-2,null,-2,null,1,32.6,-18.6,-0.24,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Matheus França,MO,3,-4,,,1.89,,9,10,9,9,9,9,10,10,4.75,0,4.75,448.5,2,0,2,0.35,0,0.35,0,0,0,0,0,0,31,0,31,15.5,0,15.5,,,null,1000,0,4.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,0,1,0.4584,24,null,null,,null,null,null,1,null,2,2,null,null,10,4,4,null,null,-2,null,-5,null,null,33.15,-19,-0.05,0,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
Olise Michael,MO,5,-1,,9,5.66,3.77,8,10,8,10,7,13,6,11,0,0,5.6,0,0,0,24,0,0,1.22,0,0,0,0,0,0.96,0,0,2002,0,0,83.42,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,7,5.5,6,5,7,5,5,5.5,8.5,6,4.5,5,5,6,7,5.5,5.5,5,5.5,3,8,4,5,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,5.00,Crystal Palace,Everton,sam. 11/11 16:00,44.44444444444444,0.45949,0.47186,0.49197
