Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j12,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Guaita Vicente,G,7,0,,,7.14,,,,,,,,,,05.05,5.5,5.69,537,3,3,16,0.87,0.87,1.11,0,0,0,0.67,0.67,0.94,242,242,1412,80.67,80.67,88.25,,,null,1000,6.5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,6,5,6,6,7,5.5,7.5,5.5,2.5,6.5,6,5.5,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,7,1,null,null,null,null,null,4,null,null,null,null,4,-2,null,-4,null,null,116,-58.33,-9.3,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Villar Iván,G,15,0,,16,19.05,7.14,16,16,15,15,16,17,15,15,4.95,0,05.07,370.1,10,0,29,1.32,0,1.1,0,0,0,1,0,1,835,0,2545,83.5,0,87.76,,,null,1000,0,0,3,4,5,7.5,4,5.5,6,6,4.5,4,5,4.5,6,4,4.5,5.5,3,6,5,4.5,4,4,5.5,6,7,6,6,5,6,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,16,10,null,null,null,null,null,14,null,null,null,null,16,-5,null,-8,null,null,101.6,-86,-15.7,4.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Coke Carrillo,G,1,0,,1,16.67,14.29,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Marchesín Agustín,G,1,0,,1,14.29,14.29,1,1,1,1,1,2,1,1,0,0,5.83,0,0,0,6,0,0,0.93,0,0,0,0,0,1,0,0,540,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4.5,7,6,6.5,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,6.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Starfelt Carl,DC,12,1,,14,78.57,33.33,13,15,13,15,12,13,12,12,5.41,5.41,5.41,446.36,11,11,11,0.7,0.7,0.7,1,1,1,1,1,1,990,990,990,90,90,90,990,990,7,12,7,5,5,5.5,4.5,6,5,5,5.5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,7,4,1,0.8585,529,15,9,64.18,7,null,null,41,23,null,null,71,16,52,null,null,null,null,-5,null,-7,3,2,165.99,-130,-7.43,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Núñez Unai,DC,12,0,,16,57.14,19.05,16,16,16,20,16,16,12,12,4.88,4.88,5.14,412.92,12,12,36,0.71,0.71,0.73,1,1,1,1,1,0.97,1079,1079,3150,89.92,89.92,87.5,1079,3150,5.5,12,5.5,5,4,5.5,5.5,4.5,4,4.5,5.5,4.5,6,4,5.5,5,6,5,4,6,4,5,4,5.5,4.5,5,5.5,6,6,6.5,4.5,0,5.5,6,5,5,6,5,6,0,null,,null,null,null,null,11,5,1,0.7564,799,20,8,58.62,13,null,null,40,26,null,null,58,18,152,4,4,1,null,-6,null,-9,2,8,158.48,-174.54,-18.92,5.50,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Mingueza Óscar,DC,9,1,,9,66.67,40.48,9,9,9,10,9,10,9,9,4.88,4.88,4.96,388.67,12,12,24,0.61,0.61,0.71,1,1,1,0.92,0.92,0.88,1005,1005,1905,83.75,83.75,79.38,1005,1905,6.5,9,4.5,5,5,4.5,4.5,5,4.5,5,5,5,6.5,4,5.5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,4,5,4.5,4.5,7,6,5,0,null,,null,null,null,1,14,8,13,0.8042,751,7,14,55,2,null,null,38,18,57,47,13,18,153,19,19,4,null,-6,1,-9,1,8,194.08,-201.75,-20.25,5.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Vázquez Kevin,DL,1,-2,,1,33.33,11.9,1,1,1,1,,,3,3,5,5,4.81,468.33,3,3,13,0,0,0.78,0,0,0,1,1,0.69,177,177,617,59,59,47.46,,,null,1000,5,5,5,0,0,0,0,0,0,0,0,0,5,0,0,4.5,0,4.5,3,0,4,0,0,0,0,6.5,0,0,0,0,5,5,0,0,0,5,5,0,null,,null,null,null,null,0,0,null,0.8106,91,2,1,46.67,4,null,null,7,3,3,2,10,1,13,null,null,null,null,-2,null,-4,null,null,72.5,-77.67,-4.67,4.75,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Sánchez Manu,DL,8,-1,,8,2.38,2.38,8,8,8,8,10,10,9,9,5,4.9,4.82,342.22,9,5,30,0.56,0.22,0.71,0,0,0,0.67,0.8,0.8,592,364,2243,65.78,72.8,74.77,,,null,1000,5,5,5,5,4.5,0,0,0,6,4,5.5,5,5,4.5,5.5,4.5,5,5,3,5,5,3.5,5.5,0,3.5,0,5.5,4.5,4,5,0,5.5,5,6,5,4,0,0,null,,null,null,1,2,2,1,6,0.8213,397,9,13,45.28,5,null,null,21,12,19,14,14,9,71,8,8,5,null,-4,null,-7,null,6,127.39,-137.56,-13.02,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Aidoo Joseph,DL,9,-1,,10,7.14,2.38,10,10,12,12,12,12,10,10,4.67,0,5.2,269.67,6,0,28,0.52,0,0.99,0,0,2,0.67,0,0.93,406,0,2357,67.67,0,84.18,,1179,5.5,1000,0,0,0,0,4.5,5.5,0,0,5,4.5,4.5,4,0,5.5,6,4,0,4,3.5,7.5,0,5,4.5,4,5.5,6,5.5,6.5,5.5,5.5,5.5,6.5,3.5,5.5,6.5,5.5,6,0,null,,null,null,null,null,3,1,null,0.6392,248,3,3,54.76,4,null,null,14,8,null,null,27,5,44,1,1,2,null,-2,null,-3,null,2,94.17,-126.33,-12.15,5.25,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Ristic Mihailo,DL,9,1,,,2.38,,9,9,,,,,9,9,4.63,0,4.63,509.75,4,0,4,0.48,0,0.48,0,0,0,1,0,1,356,0,356,89,0,89,,,null,1000,0,0,0,5,0,5,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,null,0.7635,274,3,2,47.37,4,null,null,18,8,14,12,8,7,55,4,4,3,null,-2,null,-2,null,5,146.38,-207.62,-25.17,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Domínguez Carlos,DC,5,1,,6,4.76,2.38,6,6,,,6,6,5,5,4.17,0,4.7,532.67,3,0,5,0.29,0,0.76,0,0,0,1,0,0.8,268,0,374,89.33,0,74.8,,,null,1000,0,0,0,0,0,0,4,4.5,4,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,0,1,0.7413,152,5,2,47.37,1,null,null,4,3,null,null,13,6,30,1,1,null,null,-1,null,-1,null,4,99.33,-177.33,-28.03,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Bamba Jonathan,MO,14,3,,20,90.48,71.43,16,26,20,28,14,15,14,16,5.54,5.54,5.73,388.08,12,12,32,0.66,0.66,0.71,1,1,3,1,1,0.97,1027,1027,2650,85.58,85.58,82.81,1027,883,6,14,5,5,5,7,6.5,5,6,5,5.5,5.5,5.5,5.5,6.5,5,7,5.5,6,7,5.5,5.5,4.5,5.5,6,6.5,7,5.5,6,6.5,5.5,5,0,0,0,6,0,5,0,0,1.5,,null,null,1,1,20,15,10,0.7656,562,6,4,50.41,6,null,null,17,26,23,16,5,16,143,15,15,14,null,-6,null,-9,3,25,157.14,-95.25,-2.75,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Swedberg Williot,MD,7,-1,,,,,8,8,,,,,8,8,5.2,0,5.19,325.6,5,0,8,0.76,0,0.59,1,0,1,0,0,0,43,0,62,8.6,0,7.75,43,62,6.5,7,0,0,0,0,5,0,4.5,0,6.5,0,5,5,0,0,0,0,5,0,0,0,5.5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,1,null,0.6,34,null,1,77.78,null,null,null,3,2,1,1,null,4,10,null,null,1,null,-2,null,-3,null,3,48.8,-15.8,-0.34,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Dotor Carlos,MD,7,3,,,,,7,7,,,,,7,7,5.7,5,05.07,413.57,7,3,7,0.19,0,0.19,0,0,0,0.29,0.33,0.29,228,115,228,32.57,38.33,32.57,,,null,1000,5,5,5,0,5.5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,,null,null,null,null,2,1,2,0.8104,118,1,2,30.43,6,null,null,10,8,1,1,1,2,24,1,1,3,null,-4,null,-6,null,2,47.5,-36.21,-1.67,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Beltrán Fran,MD,10,1,,11,23.81,7.14,11,11,11,11,16,18,10,10,5,5,5.16,350.33,12,12,35,0.43,0.43,0.58,0,0,0,0.83,0.83,0.86,837,837,2582,69.75,69.75,73.77,,,null,1000,5,5,5.5,4.5,5.5,5,5.5,5,5,5,5,4,5.5,0,0,4.5,6,4,5,6.5,5,4,5.5,5,5.5,6,5.5,5.5,5.5,4.5,5.5,5.5,4.5,5.5,6,5,5,0,3,,null,null,null,null,8,3,2,0.8708,464,9,7,38.46,7,null,null,23,30,3,2,7,14,67,2,2,4,null,-6,null,-9,null,6,96.67,-79.96,-6.13,5.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Pérez Carles,MO,9,1,,,,,9,9,9,9,15,17,9,9,5,5,5.46,364.25,4,1,26,0.41,0,0.97,0,0,3,0.5,0,0.73,214,31,1854,53.5,31,71.31,,618,7,1000,5,0,0,5.5,0,5,0,0,0,0,0,4.5,6,5,7,4,5.5,4.5,0,6,0,4,5,7,8,7,5,6,5.5,5.5,6,5.5,5,5,0,4.5,5,0,null,,null,null,null,1,6,4,5,0.7541,99,2,2,35.9,12,null,null,3,5,5,3,null,5,30,5,5,8,null,-1,null,-2,null,8,89.3,-74.6,-4.35,4.75,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
de la Torre Luca,MO,12,2,,,16.67,,15,15,12,13,12,12,15,15,5,0,5.2,337.6,10,0,33,0.58,0,0.56,0,0,0,0.9,0,0.76,760,0,2200,76,0,66.67,,,null,1000,0,4.5,5,6,0,4.5,6,4.5,5,5,5,4.5,5.5,5,0,4.5,5,5,5,5.5,5,4.5,5.5,4.5,5.5,6,5,6,5.5,6,6.5,6,5,5,5,5,0,0,2,,null,null,2,2,9,8,4,0.8361,377,4,4,31.34,14,null,null,15,12,9,8,5,11,64,11,11,8,null,-5,null,-8,null,11,119.85,-101.55,-7.47,5.25,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Sotelo Hugo,MD,7,2,,,,,7,7,7,7,7,7,7,7,4.93,5,4.88,323,7,1,8,0.45,0,0.44,0,0,0,0.43,1,0.38,269,69,285,38.43,69,35.63,,,null,1000,5,0,5.5,5.5,4.5,0,0,4.5,0,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,1,3,1,1,0.9268,239,1,6,30,6,null,null,7,16,5,4,1,7,34,4,4,5,null,-4,null,-7,null,2,86.14,-76.5,-7.87,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Tapia Renato,MD,7,-1,,,,,8,8,,,,,8,8,4.92,5,4.83,395,6,2,24,0.2,0,0.6,0,0,0,0.33,1,0.5,197,155,1087,32.83,77.5,45.29,,,null,1000,5,5,0,0,0,5,0,4.5,5,5,0,0,4.5,5,5.5,0,4,0,3.5,6,4.5,5,4.5,5,5,0,0,0,3.5,5,0,5,4.5,5,5,0,6,0,1,,null,null,null,null,3,2,1,0.8282,137,2,6,64.86,6,null,null,4,8,1,1,6,3,24,null,null,1,null,-2,null,-2,null,3,75.33,-61.58,-4.22,5.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Cervi Franco,MO,8,-2,,,2.38,,10,10,,,15,15,10,10,4.88,4.5,5.29,121.75,4,1,28,0.48,0,0.63,0,0,0,0.5,0,0.43,140,8,1096,35,8,39.14,,,null,1000,4.5,0,0,0,0,0,0,0,0,5,5.5,4.5,5,0,5.5,5,4.5,5.5,6.5,6.5,5.5,5.5,4.5,4.5,6,5,6,5,5,5,5,5,4.5,5.5,6.5,6,5.5,0,null,,null,null,null,1,0,0,null,0.8915,131,2,3,66.67,3,null,null,11,3,5,5,2,3,15,3,3,null,null,-2,null,-3,null,1,83.25,-92.87,-4.15,5.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Strand Larsen Jørgen,A,13,3,,26,80.95,40.48,22,26,24,32,16,18,20,24,4.75,4.75,4.81,374.75,12,12,34,1.22,1.22,01.02,3,3,7,1,1,0.68,924,924,1940,77,77,57.06,308,277,6,4.33,4,3.5,4,7,5,4,6,3.5,6.5,5,5,3.5,0,4.5,5,6,4.5,4,6,4.5,0,5,6,4,4,4.5,4,4,5,3.5,7,4.5,4,6.5,5,5,0,0,4,,null,null,null,1,32,18,6,0.7475,353,2,3,39.44,26,null,null,10,15,5,5,2,9,110,8,8,17,null,-6,null,-9,3,35,102.58,-70.48,5.89,5.25,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Douvikas Tasos,A,17,3,,,28.57,,17,17,,,17,17,17,17,4.94,4.5,4.94,487.75,8,1,8,0.68,0,0.68,2,0,2,0.13,0,0.13,186,9,186,23.25,9,23.25,93,93,6,8.5,4.5,0,5,4.5,6,4.5,6,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,6,6,2,0.6792,72,null,2,46.15,5,null,null,1,6,null,null,3,8,28,1,1,2,null,-3,null,-5,1,10,50.79,-17.1,7.16,0,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Aspas Iago,A,21,-2,,44,66.67,28.57,40,58,28,30,54,58,59,66,5.46,5.46,5.36,389.25,12,12,36,0.81,0.81,0.95,0,0,5,0.92,0.92,0.83,912,912,2682,76,76,74.5,,536,6,1000,6.5,5,6,6,5,4,6,6,6.5,4.5,5,5,4.5,4.5,4.5,0,4.5,4.5,5,6,5,3.5,4.5,5.5,6,8,4.5,5.5,6,5,5,7,5,6,7,6,4.5,0,4,,null,null,3,8,31,16,10,0.8075,536,2,1,45.9,5,null,null,8,18,30,23,4,11,124,40,40,9,null,-6,null,-9,3,22,131.54,-64.89,-0.44,7.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Rodríguez Miguel,A,6,-1,,,,,7,7,,,,,7,7,4.36,0,4.64,253.71,7,0,14,0.38,0,0.66,0,0,1,0,0,0.21,64,0,314,9.14,0,22.43,,314,6.5,1000,0,0,4,4,0,0,4.5,4.5,0,4,4.5,5,0,4,5,5,0,0,5,4.5,0,4.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,2,0,2,0.6607,52,1,null,31.58,5,null,null,2,1,3,3,null,2,17,1,1,2,null,-5,null,-8,null,null,12.1,-13.31,-0.69,5.00,Celta,Athletic,ven. 10/11 21:00,18.181818181818183,0.40974,0.39422,0.39646
Soria David,G,17,-2,,21,33.33,21.43,19,22,20,23,22,22,19,19,5.5,5.5,5.68,391.83,12,12,37,1.62,1.62,1.17,0,0,0,1,1,1,1080,1080,3330,90,90,90,,,null,1000,6.5,6.5,5.5,8.5,5.5,4.5,3,4,6.5,6,3,6.5,5.5,5.5,7,5,5,6,7,7,4,6.5,6,6,7,5,5.5,5.5,7,7,6,5,6,4,5,5.5,5,0,5,,null,null,null,null,0,0,null,,null,null,null,,null,27,12,null,null,null,null,null,14,null,null,null,null,20,null,3,-2,null,null,146.83,-87.92,-2.91,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Daniel Fuzato,G,7,0,,8,4.76,2.38,8,8,8,8,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Carmona José Ángel,DL,9,1,,9,35.71,7.14,9,10,10,10,10,10,9,9,5.38,5.25,5.11,513.5,8,4,18,0.74,0.65,0.8,1,0,2,0.63,0.75,0.78,407,252,1085,50.88,63,60.28,407,543,6.5,9,6,4.5,5.5,5,0,6,4.5,6.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,0,4.5,4,4.5,0,7,4.5,0,4.5,0,0,1.5,,null,null,1,null,6,4,2,0.6605,186,3,6,42.37,14,null,null,13,12,4,3,5,5,50,4,4,3,null,null,null,null,null,9,108.56,-56.87,-2.92,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Álvarez Gastón,DC,11,3,,13,19.05,4.76,12,15,17,17,17,17,11,11,5.2,6,4.84,379.7,10,1,25,0.82,0,0.75,1,0,1,0.9,1,0.84,812,90,1887,81.2,90,75.48,812,1887,6,11,6,0,5,4.5,6,6,0,5,4,6,4,5.5,4.5,5,4.5,4.5,5,5,5,0,0,5,0,0,5,0,0,3,5,4.5,4.5,0,5,3.5,0,0,0,0,3,,null,null,null,null,5,3,2,0.6899,430,16,15,55.29,13,null,null,25,29,8,6,30,10,104,2,2,3,null,1,null,-1,null,8,173.25,-158.5,-16.29,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Mitrovic Stefan,DC,8,-1,,9,26.19,9.52,8,9,8,8,9,9,9,9,4.61,0,4.92,346.33,9,0,19,0.89,0,0.71,1,0,1,1,0,0.89,680,0,1413,75.56,0,74.37,680,1413,5.5,8,0,5.5,5,0,5,0,3,5.5,4,5,3.5,5,5.5,5.5,5.5,5,4.5,5.5,5,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,5,5,0,2,,null,null,null,1,1,1,null,0.7367,297,5,2,39.66,13,null,null,17,9,null,null,25,9,65,2,2,null,null,-1,null,-3,null,3,99.67,-146.44,-17.44,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Rico Diego,DL,9,5,,12,78.57,64.29,12,14,12,14,12,12,9,10,5.56,5.56,5.25,589.25,8,8,22,0.68,0.68,0.7,0,0,0,1,1,0.95,710,710,1853,88.75,88.75,84.23,,,null,1000,5,5,6,6.5,5,5.5,5,6.5,0,0,0,0,5,0,0,5.5,0,0,0,0,0,0,0,0,0,4,4.5,5,5,4.5,4,5,6,5.5,6,6,5,0,2,,null,null,5,4,5,1,4,0.6571,535,12,13,63.64,7,null,null,27,21,35,25,12,9,138,13,13,4,null,1,null,1,null,6,265.31,-205.69,-20.45,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Alderete Omar,DC,8,-1,,,2.38,,10,10,10,10,12,12,9,9,05.07,5.38,4.84,448.14,7,4,31,0.73,0.75,0.95,0,0,1,0.57,0.5,0.87,433,270,2437,61.86,67.5,78.61,,2437,7.5,1000,6,5,4.5,6,0,0,4,0,5,5,0,0,5.5,4.5,7.5,5,4.5,5,5.5,4,3,4,3.5,5,0,4,4.5,5,6,5.5,6,4.5,4.5,5,3,5.5,4,0,1.5,,null,null,null,null,3,0,1,0.704,221,2,2,44.68,5,null,null,13,11,2,2,31,3,50,2,2,2,null,null,null,null,1,1,115.64,-108.36,-9.1,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Suárez Damián,DL,9,0,,,11.9,,9,9,11,12,9,9,9,9,5,5.5,4.89,361.2,10,1,31,1.11,0,0.78,0,0,0,1,1,0.94,842,90,2250,84.2,90,72.58,,,null,1000,5.5,0,5,4,7,0,3.5,6.5,4.5,5,4,5,5.5,5,5,5.5,0,5,4.5,5,3.5,5,3.5,5,5,4,4.5,0,5,0,5,5,5,5,4.5,6,0,0,4,,null,null,1,null,2,1,5,0.6762,511,7,16,47.13,17,null,null,34,23,30,20,18,11,141,12,12,3,null,null,null,-2,null,11,170.05,-188.65,-20.04,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Rivera Gorka,DL,1,-2,,,,,3,3,1,1,,,3,3,5,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,,,null,1000,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.8,6,null,null,,null,null,null,null,null,null,null,null,null,2,null,null,null,null,-1,null,-3,null,null,null,-8,-2.2,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Iglesias Juan,DC,8,-1,,,2.38,,10,10,9,9,11,11,9,9,4.94,5,4.84,335.89,9,4,29,0.63,0,0.57,0,0,0,0.56,0.25,0.55,516,156,1722,57.33,39,59.38,,,null,1000,5,5,5,5,0,3.5,0,0,5,5,5,6,5,0,5,5.5,4.5,5,0,3.5,3.5,5,5,5,5,5,5,5.5,0,0,0,5,5,4.5,4,5,5,0,2,,null,null,null,1,6,4,null,0.4719,261,5,7,47.73,5,null,null,14,14,24,19,17,6,90,6,6,5,null,null,null,-2,null,5,108.39,-107.61,-9.13,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Dakonam Djené,DC,10,0,,12,35.71,16.67,11,12,11,11,14,16,10,11,4.86,4.5,4.98,340.36,11,2,33,01.03,1.41,0.91,0,0,0,0.91,1,0.97,816,134,2746,74.18,67,83.21,,,null,1000,3.5,5.5,0,5,5,5,4,5,5,6.5,3,6,0,5.5,5.5,4.5,5.5,6,0,4.5,3,5,3,5,6,5.5,4.5,5,5.5,0,5,5.5,6,4,5,6,5.5,0,2.5,,null,null,null,null,4,2,1,0.7858,415,10,3,38.71,28,null,null,21,36,16,11,19,10,83,3,3,9,null,null,null,-2,null,9,134.27,-130.91,-7.01,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Domingos Duarte,DC,8,0,,9,11.9,4.76,8,9,10,10,8,9,8,8,4.43,0,4.7,272.14,7,0,25,0.98,0,0.95,0,0,0,1,0,0.96,541,0,2073,77.29,0,82.92,,,null,1000,0,0,0,3,0,4.5,0,5,4,5.5,3.5,5.5,5,0,0,0,0,0,5,4.5,3.5,5.5,4,6,0,4,4,4.5,7,5,5,3.5,5.5,4,4.5,6,0,0,1.5,,null,null,null,null,1,0,null,0.703,221,5,3,50,7,null,null,8,15,1,null,20,9,43,1,1,1,null,null,null,-2,null,2,87.79,-148,-16.21,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Angileri Fabrizio,DL,6,3,,,2.38,,6,6,,,,,6,6,3.75,0,4.5,243.25,4,0,11,2.53,0,1.52,0,0,0,0.25,0,0.09,165,0,235,41.25,0,21.36,,,null,1000,0,0,0,0,5,4.5,0,0,0,5.5,0,0,5,0,5,0,4.5,5,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,1,,null,null,null,1,0,0,null,0.507,49,1,null,16.67,null,null,null,6,2,4,2,4,2,10,1,1,null,null,2,null,2,null,1,42.63,-50.75,-6.05,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
Maksimovic Nemanja,MD,13,2,,13,42.86,9.52,13,13,13,13,13,14,13,13,5.46,5.46,5.33,388.25,12,12,30,0.66,0.66,0.67,1,1,1,1,1,0.97,1075,1075,2470,89.58,89.58,82.33,1075,2470,6.5,13,6.5,5,5,5,6,5,5,6.5,5.5,6,4.5,5.5,5,6,6,5.5,5,6,5,4,4,5.5,4.5,6,6,4.5,6,5,5.5,0,0,0,0,0,0,0,5,0,3.5,,null,null,null,1,15,11,4,0.7853,467,22,8,59.3,7,null,null,19,21,3,2,25,14,78,2,2,null,null,null,null,-2,2,5,153.58,-90.58,-8.02,0,Getafe,Granada,sam. 11/11 18:30,35.08771929824561,0.46863,0.45608,0.44286
