Joueur,Poste,Cote,Var cote,Cote prédite,Enchère moy,% achat,% achat tour 1,Q2 Toutes tailles,Q3 Toutes tailles,Q2 à 6 joueurs,Q3 à 6 joueurs,Q2 à 8 joueurs,Q3 à 8 joueurs,Q2 à 10 joueurs,Q3 à 10 joueurs,Note,Note série,Note 1 an,Note M11,Nb match,Nb match série,Nb match 1 an,Variation,Var série,Var 1 an,But,Buts série,Buts 1 an,%Titu,%Titu série,%Titu 1 an,Temps,Tps série,Tps 1 an,Tps moy,Tps moy série,Tps moy 1 an,Min/But,Min/But 1 an,Min note/but,Prix/but,j11,j10,j9,j8,j7,j6,j5,j4,j3,j2,j1,j38,j37,j36,j35,j34,j33,j32,j31,j30,j29,j28,j27,j26,j25,j24,j23,j22,j21,j20,j19,j18,j17,j16,j15,j14,j13,j12,Cleansheet,But/Peno,But/Coup-franc,But/surface,Pass decis.,Occas° créée,Tirs,Tirs cadrés,Corner gagné,%Passes,Ballons,Interceptions,Tacles,%Duel,Fautes,But évité,Action stoppée,Poss Def,Poss Mil,Centres,Centres ratés,Dégagements,But concédé,Ballon perdu,Passe>Tir,Passe perfo,Dépossédé,Plonge&stop,Nb matchs gagnés,Erreur>But,Diff de buts,Grosse occas manquée,Balle non rattrapée,Bonus moy,Malus moy,Index MPGStats,DMI,Club,Prochain opposant,Date,Victoire probable,%Win+12J,%Win+16J,%Win+20J
Di Gregorio Michele,G,17,2,,24,81.25,81.25,23,28,24,28,24,24,17,19,6,6.36,5.81,436.5,10,7,34,1.39,01.03,1.33,0,0,0,1,1,1,900,630,3060,90,90,90,,,null,1000,6,5.5,6,7,8,7,5,0,4,7.5,4,3,4.5,6,8,6,6,7,6,8,5,4,5,5.5,5.5,0,6.5,6.5,6,8,4.5,6.5,4,6,6,4,0,0,4,,null,null,null,null,0,0,null,,null,null,null,,null,22,16,null,null,null,null,null,8,null,null,null,null,19,1,null,2,null,null,139.4,-43.5,8.12,6.00,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Sorrentino Alessandro,G,7,0,,8,25,18.75,8,8,8,8,8,8,8,8,5.5,0,5.5,524,1,0,1,0,0,0,0,0,0,1,0,1,90,0,90,90,0,90,,,null,1000,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,1,1,null,null,null,null,null,null,null,null,null,null,1,null,null,null,null,null,62,-20,14.5,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Lamanna Eugenio,G,1,0,,1,18.75,9.38,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Caldirola Luca,DC,11,2,,11,15.62,3.12,11,11,11,11,11,11,11,11,5.15,5.67,5.13,418.2,10,6,32,0.82,0.26,0.92,1,1,3,1,1,0.91,895,540,2540,89.5,90,79.38,895,847,6,11,6,5.5,5.5,5.5,6,5.5,0,4,4,5.5,4,2.5,0,5,6,5.5,7,6,5,7,5,0,5,4,5,4,0,5,4.5,5.5,5,4.5,5.5,4.5,6,5,0,0,3.5,,null,null,1,1,4,3,3,0.9046,634,15,5,57.41,12,null,null,19,6,1,1,16,8,53,2,2,1,null,1,null,2,null,2,125.25,-113.2,-10.25,5.50,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Kyriakopoulos Giorgos,DL,10,3,,12,53.12,40.62,12,13,12,13,10,10,10,11,5.5,5.69,5.29,475.33,9,8,24,0.71,0.46,0.69,0,0,0,0.89,0.88,0.71,653,567,1514,72.56,70.88,63.08,,,null,1000,6.5,6,5.5,5.5,5.5,5.5,6,5,0,0,4,0,0,0,0,0,0,4.5,5,4.5,6,5.5,7,5.5,5,5,5,5.5,5,4.5,0,0,0,0,5,4.5,0,0,4,,null,null,2,2,9,7,7,0.8711,491,4,5,47.92,3,null,null,22,7,29,18,6,4,71,11,11,3,null,1,null,3,2,6,159.61,-110.5,-8.99,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Marí Pablo,DC,11,3,,15,28.12,12.5,14,16,14,18,11,11,11,11,5.18,5.18,5,429.82,11,11,33,01.01,01.01,0.98,0,0,0,0.91,0.91,0.91,824,824,2603,74.91,74.91,78.88,,,null,1000,6,4.5,6,6,6,5,6,5,3,5.5,4,3,5.5,4.5,0,5,6,6,4.5,6,4.5,4,5.5,5,6,3,5,5.5,4.5,6,5,5,3,5.5,0,0,0,0,4,,null,null,null,1,3,1,1,0.9348,598,10,12,54.39,14,null,null,22,11,1,1,32,7,41,2,2,null,null,1,null,2,null,3,109.64,-95.27,-6.5,5.00,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Andrea Carboni Andrea,DC,8,2,,12,3.12,3.12,12,12,8,8,8,8,12,12,5.14,0,5.13,514.57,7,0,8,0.24,0,0.23,0,0,0,0.57,0,0.5,414,0,425,59.14,0,53.13,,,null,1000,0,5,5.5,0,5,5,5.5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1.5,,null,null,null,null,6,4,2,0.8649,390,2,5,70.59,3,null,null,9,8,3,3,17,2,50,1,1,null,null,-1,null,-3,1,4,96.93,-74.86,-4.07,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Birindelli Samuele,DL,10,2,,,,,10,10,,,,,10,10,05.09,05.09,4.92,414.27,11,11,31,0.7,0.7,0.56,0,0,0,0.27,0.27,0.32,429,429,1197,39,39,38.61,,,null,1000,5,5,5.5,5,5,5,5,5,3.5,6.5,5.5,3.5,4,5.5,5,5,5.5,5,0,5,5,0,0,5,4.5,0,4.5,5,5,5,4.5,5,4.5,5,5,0,0,0,2,,null,null,1,3,7,3,4,0.8903,286,5,5,56.41,5,null,null,11,2,13,8,9,6,38,7,7,1,null,1,null,2,null,9,80.09,-70,-6.29,5.00,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Izzo Armando,DC,9,-1,,13,21.88,3.12,13,13,13,13,15,15,10,10,5,0,5.26,388.6,5,0,29,1,0,0.99,0,0,1,1,0,1,410,0,2450,82,0,84.48,,2450,7,1000,0,0,0,0,0,4.5,5.5,6,3.5,5.5,0,3,5.5,5.5,6,5.5,4,7,4.5,6,5.5,0,5,4.5,7,3.5,5,6,5,6,5.5,5.5,5,5,7,5,0,0,3.5,,null,null,null,1,0,0,2,0.9024,375,5,7,47.5,11,null,null,19,15,1,1,7,3,34,1,1,null,null,null,null,-1,null,4,148.5,-146.6,-11.24,5.50,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
D'Ambrosio Danilo,DL,8,2,,,3.12,,8,8,8,8,10,10,8,8,5,5,5,354.71,7,1,18,01.08,0,0.92,0,0,0,0.57,1,0.61,368,90,993,52.57,90,55.17,,,null,1000,5,0,3.5,7,4.5,0,5.5,0,0,5,4.5,0,5,3,5,0,5.5,5.5,6,0,0,0,4,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,1,,null,null,null,null,0,0,1,0.8558,336,7,10,56.82,8,null,null,17,3,2,1,8,2,37,3,3,null,null,2,null,5,null,3,98.29,-97.64,-6.19,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Akpa Akpro Jean-Daniel,DL,9,1,,,,,9,9,9,9,10,10,9,9,5,5,5.41,494.67,3,1,23,0,0,0.69,0,0,1,0,0,0.7,14,4,1272,4.67,4,55.3,,1272,7,1000,5,0,0,5,0,0,5,0,0,0,0,4.5,5.5,6.5,5,5,7,5,0,0,0,5,5.5,6.5,5,0,6,6,5,5.5,6,5.5,0,4.5,6,4.5,0,0,null,,null,null,null,null,0,0,null,0.85,15,null,null,100,null,null,null,2,2,null,null,1,1,2,null,null,null,null,2,null,5,null,null,18.33,-6,0.2,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Pedro Pereira,DL,4,-1,,,,,5,5,,,4,4,5,5,4.9,0,4.9,291.6,5,0,5,0.42,0,0.42,0,0,0,0.2,0,0.2,122,0,122,24.4,0,24.4,,,null,1000,0,0,4.5,5,0,0,0,5.5,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,4,0.7691,117,1,1,33.33,3,null,null,6,3,13,11,5,1,21,1,1,null,null,null,null,2,null,null,67.7,-70,-4.58,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Franco Carboni Franco,DL,1,0,,,,,1,1,1,1,,,1,1,0,0,4.83,0,0,0,3,0,0,0.29,0,0,0,0,0,0,0,0,63,0,0,21,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Cittadini Giorgio,DC,1,0,,,,,1,1,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Bettella Davide,DC,1,-2,,,,,4,4,,,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Colpani Andrea,MD,16,2,,28,90.62,78.12,29,31,30,31,19,31,28,31,5.55,5.55,5.4,437.82,11,11,30,1.37,1.37,0.97,5,5,7,1,1,0.67,822,822,1565,74.73,74.73,52.17,164,224,6,3.2,5.5,6,5,7,5,4.5,5.5,7,3.5,8,4,6,5.5,0,0,0,5.5,5.5,5.5,6,7,5.5,4.5,5,5,5,0,0,5,0,4.5,4,5,5,6,5.5,0,0,7,,null,1,1,2,21,14,4,0.8462,453,4,1,38.27,8,null,null,9,7,14,11,3,5,118,20,20,15,null,1,null,2,1,14,168.34,-78.6,-7.8,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Gagliardini Roberto,MD,13,3,,18,81.25,59.38,19,22,19,22,17,19,18,22,5.86,5.86,5.29,422.91,11,11,26,0.78,0.78,0.89,1,1,1,1,1,0.65,943,943,1560,85.73,85.73,60,943,1560,6.5,13,6,5,6,7,6.5,5.5,6.5,6,4.5,6.5,5,6,0,3.5,5,4.5,4.5,0,6,0,4.5,0,0,0,5,0,4.5,0,5,5,0,6,4,4.5,0,5,0,0,6.5,,null,null,1,null,20,8,3,0.912,733,11,15,63.92,7,null,null,26,34,3,3,14,6,73,6,6,7,null,1,null,2,3,10,207.36,-99,-4.51,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Pessina Matteo,MO,13,3,,16,78.12,46.88,17,18,17,19,14,14,13,14,5.59,5.59,5.63,414.36,11,11,35,0.86,0.86,0.88,1,1,5,1,1,1,949,949,3070,86.27,86.27,87.71,949,614,6,13,5.5,5.5,6,7,5.5,5.5,5.5,7,4,5,5,4,5.5,7.5,7,5,5.5,5.5,6,6,5,0,5.5,5.5,5.5,4,6,5.5,6,6,6,5.5,6,5.5,7.5,4,0,0,4.5,1,null,null,1,null,6,6,3,0.9023,844,9,8,54.32,11,null,null,34,37,3,1,12,8,100,9,9,6,null,1,null,2,null,17,186,-106.68,-8.4,5.00,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Vignato Samuele,MO,7,3,,,3.12,,7,7,7,7,7,7,7,7,4.83,05.07,4.88,431.22,9,7,13,01.03,01.06,0.92,1,1,1,0.33,0.43,0.23,328,290,383,36.44,41.43,29.46,328,383,7,7,5.5,5,5.5,7,4.5,4,4,0,4,4,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,4.5,0,0,0,2,,null,null,null,null,7,5,3,0.8715,177,null,4,44.12,4,null,null,3,6,3,3,null,2,40,4,4,6,null,2,null,4,2,10,60.59,-27.83,0.09,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Bondo Warren,MO,5,1,,,,,5,5,5,5,,,5,5,5.25,5,5.25,502.75,4,2,4,0.5,0,0.5,0,0,0,0,0,0,96,54,96,24,27,24,,,null,1000,5,5,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,1,1,1,0.8018,80,1,2,60,3,null,null,3,4,1,1,null,2,16,1,1,2,null,1,null,2,null,2,57.25,-33.25,-2.47,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Ciurria Patrick,MO,14,0,,14,31.25,3.12,14,14,21,21,24,24,14,14,5.2,5.75,5.5,423.3,10,2,35,1.32,0.35,1.21,0,0,6,1,1,1,827,146,2981,82.7,73,85.17,,497,7,1000,6,5.5,0,5.5,7,5,4.5,5,3.5,7,3,3.5,5,8,6,6,5,7,4.5,6.5,5,3.5,5.5,5.5,7,4,5,5.5,4.5,7,6,7,7,5.5,6,5,0,0,4.5,,null,null,1,5,19,9,4,0.8141,615,6,8,43.33,15,null,null,19,8,31,21,10,6,98,18,18,1,null,2,null,3,1,12,171.1,-153.05,-13.32,6.00,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Machín José,MD,8,1,,,,,8,8,8,12,12,12,8,8,5.1,0,05.07,381.4,5,0,27,0.22,0,0.73,0,0,0,0.2,0,0.41,128,0,1134,25.6,0,42,,,null,1000,0,0,5,0,5.5,5,0,0,5,0,5,5,0,0,5,5,5,6,5.5,6,5,3.5,4.5,5,4.5,3.5,5.5,5,4,7,6,5,5.5,5,0,5,0,0,null,,null,null,null,null,3,1,1,0.8444,101,null,null,55.56,1,null,null,3,4,null,null,2,1,15,1,1,null,null,-2,null,-5,null,3,41.6,-23.1,-1.14,5.00,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Papu Gómez,MO,6,0,,7,3.12,3.12,7,7,,,,,7,7,5,0,5.44,504.5,2,0,9,0.71,0,01.01,0,0,1,0,0,0.56,39,0,456,19.5,0,50.67,,456,8,1000,0,0,0,5.5,4.5,0,0,0,0,0,0,5,5.5,0,5.5,8,0,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,3,0.8375,21,1,null,,null,null,null,1,1,2,2,null,null,7,1,1,null,null,2,null,4,null,null,43,-29.25,-3,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Valentín Carboni Valentín,MO,1,-3,,,,,4,4,2,2,1,1,4,4,5,5.25,4.88,263.25,4,2,8,0.41,0.35,0.35,0,0,0,0,0,0,34,28,53,8.5,14,6.63,,,null,1000,5.5,5,0,0,0,0,0,0,0,5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,4.5,0,5,0,0,0,5,0,0,0,0,0,0,null,,null,null,1,null,2,1,2,0.8958,55,null,2,53.85,null,null,null,1,3,2,2,null,1,12,3,3,1,null,1,null,2,1,2,53.13,-32.5,-1.7,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Colombo Lorenzo,A,8,4,,10,50,21.88,8,11,10,13,8,8,8,9,5.17,5.17,4.73,506.89,9,9,31,1.44,1.44,1.1,3,3,6,0.89,0.89,0.74,668,668,1873,74.22,74.22,60.42,223,312,5.5,2.67,8,5,4,4,7,4.5,4.5,5.5,4,0,0,3.5,5.5,4.5,4.5,4.5,4.5,5,0,5,0,3.5,4.5,4,0,4,4,4.5,4,4.5,3,5,4,6.5,7,4.5,0,0,6,,null,1,1,null,20,13,7,0.7377,261,null,9,40.22,7,null,null,3,16,1,null,5,2,92,4,4,18,null,1,null,2,3,35,114.22,-51.81,7.71,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Caprari Gianluca,A,9,-3,,9,34.38,3.12,9,9,9,9,12,13,16,19,4.88,0,5.16,237.75,4,0,28,0.85,0,0.93,0,0,4,1,0,0.86,258,0,1847,64.5,0,65.96,,462,6.5,1000,0,0,0,0,0,0,0,5,4.5,6,4,4.5,4,5,6,6.5,5,5.5,6,5,0,4,5,5.5,6,4,5.5,5,4,5,7,7.5,4.5,5,5.5,4,0,0,1,,null,null,null,1,6,4,3,0.7606,153,2,1,28.57,2,null,null,6,4,2,1,null,4,44,10,10,9,null,-1,null,-3,null,9,94.35,-74.12,-3.95,6.50,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Dany Mota,A,9,-2,,,15.62,,11,11,15,25,16,19,11,11,4.65,4.5,5.12,358.9,10,3,30,0.34,0.5,0.91,0,0,4,0.5,0,0.67,489,60,1890,48.9,20,63,,473,7,1000,4,5,4.5,0,4.5,5,4.5,5,4.5,5,4.5,5,5,5.5,7.5,5,5,5,7,5,0,4.5,5,0,0,4.5,4.5,4.5,4.5,7,5,0,5,5,7.5,0,0,0,4.5,,null,null,null,null,14,6,5,0.7443,238,null,null,39.29,6,null,null,9,6,12,10,3,6,71,6,6,8,null,null,null,-1,4,14,47.69,-40.2,-1.89,5.00,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Maric Mirko,A,5,1,,,3.12,,5,5,5,5,5,5,5,5,4.42,0,4.42,304.17,6,0,6,0.38,0,0.38,0,0,0,0.17,0,0.17,131,0,131,21.83,0,21.83,,,null,1000,0,4.5,0,0,0,4,4.5,5,0,4.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,1,4,1,1,0.7954,67,null,null,50,1,null,null,1,3,1,1,1,1,15,3,3,null,null,null,null,null,1,3,20.83,-17.33,-0.43,0,Monza,Torino,sam. 11/11 20:45,43.290043290043286,0.45528,0.46221,0.4683
Meret Alex,G,15,-1,,21,62.5,31.25,20,25,16,20,18,20,30,30,5.36,5.36,5.39,442.64,11,11,32,1.34,1.34,01.03,0,0,0,1,1,1,990,990,2880,90,90,90,,,null,1000,7,5.5,7.5,3,6,5,6,4,4,6,5,6.5,0,4.5,0,0,5,4.5,6.5,6,5.5,3.5,6,0,4,6,6,5.5,6,6,6,5.5,6,4,5,5.5,0,0,4,,null,null,null,null,0,0,null,,null,null,null,,null,16,9,null,null,null,null,null,11,null,null,null,null,11,4,null,12,null,null,90,-43.64,-6.39,5.75,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Gollini Pierluigi,G,7,0,,7,9.38,6.25,7,7,7,7,7,7,7,7,0,0,5.5,0,0,0,4,0,0,01.08,0,0,0,0,0,1,0,0,360,0,0,90,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,4,6.5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Idasiak Hubert Dawid,G,3,0,,,,,3,3,3,3,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Contini Nikita,G,1,0,,1,15.62,12.5,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,null,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,,null,null,null,null,0,0,null,,null,null,null,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Østigård Leo,DC,9,3,,10,56.25,40.62,10,11,10,11,9,9,10,13,5.39,5.75,5.36,435.22,9,2,14,0.99,0.35,0.86,1,0,1,0.67,0.5,0.64,587,135,905,65.22,67.5,64.64,587,905,7.5,9,6,5.5,0,4,7.5,5.5,5.5,4.5,0,5,5,6,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4.5,5,0,0,2.5,,null,null,null,null,1,1,null,0.7641,486,8,5,69.05,5,null,null,21,17,1,1,21,6,63,3,3,1,null,4,null,11,null,3,118.67,-87.56,-7.98,5.00,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Di Lorenzo Giovanni,DL,15,-2,,25,90.62,71.88,23,30,18,22,29,36,30,42,5.32,5.32,5.41,432.09,11,11,35,1.38,1.38,1.18,1,1,4,1,1,0.97,990,990,3088,90,90,88.23,990,772,6.5,15,5.5,6,4.5,3,5.5,5.5,5,4,4.5,7,8,5,0,8,5,5.5,5,4.5,6,5,6.5,3.5,6,5.5,5,5,5,7.5,5,5,7.5,6,6,4,4,5.5,0,0,4.5,,null,null,3,2,11,5,12,0.8493,821,6,14,43.9,5,null,null,25,23,40,31,13,11,114,19,19,4,null,4,null,12,null,8,215.45,-178.36,-19.16,5.25,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Juan Jesus,DC,8,-3,,12,28.12,15.62,13,13,10,12,12,13,15,15,5.5,0,5.25,269.75,4,0,14,0.58,0,0.51,0,0,0,1,0,0.64,359,0,838,89.75,0,59.86,,,null,1000,0,0,0,0,0,0,0,5,5,6,6,0,4.5,5,4.5,0,0,5,5.5,5.5,0,5,0,5,0,0,0,0,0,0,0,0,6,0,5.5,0,0,0,2,,null,null,null,null,1,1,null,0.9392,355,4,5,69.23,2,null,null,14,11,null,null,5,4,21,2,2,null,null,1,null,3,null,1,153.88,-100.5,-9.7,0,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Rrahmani Amir,DC,9,-5,,13,65.62,37.5,13,15,11,14,18,18,14,16,5.42,5.33,5.43,358.33,6,3,27,0.74,0.76,0.99,0,0,2,1,1,0.93,495,225,2233,82.5,75,82.7,,1117,7,1000,6,4.5,5.5,0,0,0,0,0,4.5,6,6,6,4.5,6,5,0,4.5,4.5,5,0,4.5,3,6,7.5,4,5.5,7,6,6,5.5,5.5,7,5.5,5.5,0,0,0,0,3,,null,null,null,null,4,2,null,0.8564,477,4,7,70,4,null,null,24,18,null,null,10,5,61,2,2,null,null,3,null,7,null,2,159.75,-101,-10.45,5.50,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Olivera Mathías,DL,8,-2,,9,37.5,15.62,8,10,8,8,12,12,9,10,5.22,6,05.05,414.22,9,2,29,1.2,1.41,0.93,0,0,1,0.78,0.5,0.72,624,135,1929,69.33,67.5,66.52,,1929,7,1000,7,5,0,3,6,0,5,5,4,6,6,0,4,5,4,5,4.5,7,5,4.5,5,0,6.5,5,3.5,5,6,5,5,4.5,0,5,0,5,5,0,0,0,4,,null,null,1,null,4,2,3,0.8455,541,7,15,66.67,5,null,null,23,14,11,6,11,5,73,7,7,6,null,2,null,7,null,7,153.33,-133.11,-10.89,5.00,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Mário Rui,DL,7,-1,,10,15.62,3.12,10,10,7,7,9,9,10,10,4.86,0,5.11,441,7,0,19,0.24,0,0.76,0,0,0,0.57,0,0.79,343,0,1263,49,0,66.47,,,null,1000,0,4.5,5,0,0,5,5,4.5,5,0,5,6,0,0,0,0,0,0,0,0,5,3,0,0,0,5,0,5.5,5.5,5,6,5,6.5,0,4.5,6,0,0,null,,null,null,null,null,3,1,3,0.8389,317,5,5,51.43,8,null,null,10,4,13,13,8,6,43,7,7,1,null,2,null,6,1,3,91.57,-113,-13,5.50,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Natan,DC,9,1,,11,28.12,21.88,12,13,13,14,18,18,12,12,4.83,0,4.83,517.17,6,0,6,1.17,0,1.17,0,0,0,1,0,1,539,0,539,89.83,0,89.83,,,null,1000,0,4,4,3.5,6.5,5.5,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,,null,null,null,null,3,2,null,0.89,396,4,8,45.65,7,null,null,10,6,1,1,17,7,41,2,2,null,null,2,null,7,null,5,129.25,-138.33,-18.37,0,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
Zanoli Alessandro,DL,1,0,,1,12.5,3.12,1,1,4,4,1,1,1,1,4.75,0,4.96,490.5,2,0,24,0.35,0,0.82,0,0,2,0,0,0.67,30,0,1568,15,0,65.33,,784,6,1000,0,4.5,5,0,0,0,0,0,0,0,0,5.5,4.5,4.5,7,3.5,4.5,3,5,5,6,5,6,4.5,6,4.5,5,5,5,5.5,4.5,5,5,0,0,0,0,0,null,,null,null,null,null,0,0,null,0.6416,28,null,null,,1,null,null,null,1,2,2,1,null,5,null,null,null,null,1,null,2,null,null,15.25,-41,-4.9,0,Napoli,Empoli,dim. 12/11 12:30,82.64462809917356,0.72612,0.72281,0.70986
